Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Sudeva FC,67:23:00,12,R Aarya Krishna,Carry,56,3,85,6,,,,,,,,,
Sudeva FC,67:27:00,12,R Aarya Krishna,Offensive Duel,84,6,0,0,,,,,,,,,
Sudeva FC,68:43:00,11,Mayengbam Lanchenba,LBD,32,53,0,0,,,,,,,,,
Sudeva FC,68:50:00,4,Moirangthem Manithoiba,Interception,7,53,0,0,,,,,,,,,
Sudeva FC,68:52:00,7,Oinam Nirmal Meitei,Pass,13,48,26,58,,Complete,,,,,,,
Sudeva FC,68:54:00,10,Thangboisat Chongloi,Offensive Duel,28,59,0,0,,Lost,,,,,True,,
Sudeva FC,68:56:00,11,Mayengbam Lanchenba,LBD,26,55,0,0,,,,,,,,,
Sudeva FC,69:00:00,7,Oinam Nirmal Meitei,Pass,26,59,34,70,,Complete,,,,,,,
Sudeva FC,69:03:00,4,Moirangthem Manithoiba,Pass,31,74,39,58,,Complete,,,,,,,
Sudeva FC,69:05:00,10,Thangboisat Chongloi,Pass,39,64,30,74,,Complete,,,,,,,
Sudeva FC,69:06:00,4,Moirangthem Manithoiba,Pass,30,72,46,72,,Complete,,,,,,,
Sudeva FC,69:09:00,10,Thangboisat Chongloi,Pass,37,73,45,62,,Complete,,,,,,,
Sudeva FC,69:12:00,12,R Aarya Krishna,Pass,56,41,65,56,,Complete,,,,,,,
Sudeva FC,69:15:00,11,Mayengbam Lanchenba,Pass,64,39,69,62,,Incomplete,,,,,,,
Sudeva FC,69:20:00,15,Pukar Dulal,Pass,63,64,70,68,,Incomplete,,,,,,,
Sudeva FC,69:24:00,15,Pukar Dulal,Interception,69,71,0,0,,,,,,,,,
Sudeva FC,69:44:00,2,Sagar Patra,Long Kick,23,70,42,72,,Complete,,,,,,,
Sudeva FC,69:45:00,10,Thangboisat Chongloi,Air Duel,45,72,0,0,,Won,,,,,,,
Sudeva FC,69:47:00,7,Oinam Nirmal Meitei,Offensive Duel,41,69,0,0,,Won,,,,,True,,
Sudeva FC,69:50:00,7,Oinam Nirmal Meitei,Pass,42,64,59,65,,Complete,,,,,,,
Sudeva FC,70:08:00,11,Mayengbam Lanchenba,Interception,67,20,0,0,,,,,,,,,
Sudeva FC,70:09:00,11,Mayengbam Lanchenba,Head Pass,67,23,88,14,,Complete,,,,,,,
Sudeva FC,70:12:00,20,Eddie Zothanmawia,Offensive Duel,89,13,0,0,,Lost,,,,,True,,
Sudeva FC,70:16:00,11,Mayengbam Lanchenba,Interception,83,14,0,0,,,,,,,,,
Sudeva FC,70:17:00,11,Mayengbam Lanchenba,LBD,87,15,0,0,,,,,,,,,
Sudeva FC,70:25:00,11,Mayengbam Lanchenba,Defensive Duel,85,9,0,0,,Lost,,,,,True,,
Sudeva FC,70:28:00,11,Mayengbam Lanchenba,Foul,84,12,0,0,,,,,,,,,
Sudeva FC,70:48:00,12,R Aarya Krishna,LBD,77,8,0,0,,,,,,,,,
Sudeva FC,70:51:00,12,R Aarya Krishna,Defensive Duel,76,8,0,0,,,,,,,,,
Sudeva FC,70:53:00,20,Eddie Zothanmawia,Pressure,85,8,0,0,,,,,,,,,
Sudeva FC,70:55:00,20,Eddie Zothanmawia,Interception,84,10,0,0,,,,,,,,,
Sudeva FC,71:12:00,2,Sagar Patra,Long Kick,32,16,15,48,,Complete,,,,,,,
Sudeva FC,71:18:00,21,Samir Thapa,Hand Pass,15,50,16,27,,Complete,,,,,,,
Sudeva FC,71:22:00,25,Leishangthem Donaroy Singh,Pass,24,26,47,11,,Complete,,,,,,,
Sudeva FC,71:23:00,12,R Aarya Krishna,Pass,33,19,53,18,,Incomplete,,,,,,,
Sudeva FC,71:42:00,10,Thangboisat Chongloi,Defensive Duel,36,56,0,0,,,,,,,,,
Sudeva FC,71:53:00,25,Leishangthem Donaroy Singh,Interception,19,39,0,0,,,,,,,,,
Sudeva FC,71:55:00,4,Moirangthem Manithoiba,Long Kick,16,56,48,13,,Incomplete,,,,,,,
Sudeva FC,71:59:00,20,Eddie Zothanmawia,LBD,47,15,0,0,,,,,,,,,
Sudeva FC,72:00:00,20,Eddie Zothanmawia,Foul,43,18,0,0,,,,,,,,,
Sudeva FC,72:24:00,20,Eddie Zothanmawia,Pressure,87,15,0,0,,,,,,,,,
Sudeva FC,72:31:00,2,Sagar Patra,Long Kick,27,37,35,12,,Incomplete,,,,,,,
Sudeva FC,72:35:00,6,Irfan Ahmad Mir,Defensive Duel,35,22,0,0,,,,,,,,,
Sudeva FC,72:35:00,25,Leishangthem Donaroy Singh,Touch,28,23,0,0,,Bad,,,,,,,
Sudeva FC,72:37:00,25,Leishangthem Donaroy Singh,LBD,28,20,0,0,,,,,,,,,
Sudeva FC,72:38:00,11,Mayengbam Lanchenba,Offensive Duel,36,24,0,0,,,,,,,,,
Sudeva FC,72:40:00,11,Mayengbam Lanchenba,Pass,33,22,25,11,,Complete,,,,,,,
Sudeva FC,72:43:00,6,Irfan Ahmad Mir,Pass,30,13,37,6,,Complete,,,,,,,
Sudeva FC,72:45:00,12,R Aarya Krishna,Pass,41,10,58,18,,Complete,,,,,,,
Sudeva FC,72:46:00,15,Pukar Dulal,Pass,54,17,77,7,,Complete,,,,,,,
Sudeva FC,72:56:00,12,R Aarya Krishna,Throw In,83,1,77,17,,,,,,,,,
Sudeva FC,73:00:00,7,Oinam Nirmal Meitei,Offensive Duel,74,9,0,0,,,,,,,,,
Sudeva FC,73:17:00,6,Irfan Ahmad Mir,Throw In,80,1,63,12,,,,,,,,,
Sudeva FC,73:20:00,15,Pukar Dulal,Pass,64,12,50,24,,Complete,,,,,,,
Sudeva FC,73:21:00,2,Sagar Patra,Carry,46,20,68,31,,,,,,,,,
Sudeva FC,73:25:00,2,Sagar Patra,Long Kick,70,32,103,45,,,,,True,,,,
Sudeva FC,73:50:00,12,R Aarya Krishna,Pressure,67,9,0,0,,,,,,,,,
Sudeva FC,73:54:00,15,Pukar Dulal,Defensive Duel,47,24,0,0,,,,,,,,,
Sudeva FC,73:54:00,2,Sagar Patra,Defensive Duel,40,23,0,0,,Won,,,,,True,,
Sudeva FC,73:57:00,15,Pukar Dulal,Pass,40,28,57,34,,Complete,,,,,,,
Sudeva FC,73:59:00,7,Oinam Nirmal Meitei,Pass,53,25,54,41,,Incomplete,,,,,,,
Sudeva FC,76:05:00,25,Leishangthem Donaroy Singh,Free Kick,23,25,32,33,,,,,,,,,
Sudeva FC,76:09:00,7,Oinam Nirmal Meitei,Long Kick,41,35,96,56,,,,,,,,,
Sudeva FC,76:13:00,10,Thangboisat Chongloi,Air Duel,101,58,0,0,,Lost,,,,,,,
Sudeva FC,76:30:00,4,Moirangthem Manithoiba,Throw In,50,79,41,65,,,,,,,,,
Sudeva FC,76:33:00,2,Sagar Patra,Pass,40,65,56,73,,Complete,,,,,,,
Sudeva FC,76:35:00,7,Oinam Nirmal Meitei,Pass,49,69,37,52,,Complete,,,,,,,
Sudeva FC,76:39:00,2,Sagar Patra,Offensive Duel,39,47,0,0,,Won,,,,,True,,
Sudeva FC,76:41:00,2,Sagar Patra,Pass,39,36,52,46,,Complete,,,,,,,
Sudeva FC,76:45:00,7,Oinam Nirmal Meitei,Pass,49,40,74,28,,Complete,,,,,,,
Sudeva FC,76:47:00,15,Pukar Dulal,Pass,72,30,90,8,,Complete,,,,,,,
Sudeva FC,76:50:00,12,R Aarya Krishna,Pass,90,7,112,17,,,,,True,,,,
Sudeva FC,76:53:00,20,Eddie Zothanmawia,Offside,104,15,0,0,,,,,,,,,
Sudeva FC,77:17:00,12,R Aarya Krishna,Pressure,96,10,0,0,,,,,,,,,
Sudeva FC,77:23:00,15,Pukar Dulal,Defensive Duel,82,6,0,0,,,,,,,,,
Sudeva FC,77:24:00,15,Pukar Dulal,Foul,78,4,0,0,,,,,,,,,
Sudeva FC,78:07:00,6,Irfan Ahmad Mir,Defensive Duel,13,10,0,0,,Lost,,,,,True,,
Sudeva FC,78:08:00,6,Irfan Ahmad Mir,Foul,13,11,0,0,,,,,,,,,
Sudeva FC,79:05:00,21,Samir Thapa,Goal Kick,4,48,12,60,,,,,,,,,
Sudeva FC,79:09:00,2,Sagar Patra,Long Kick,16,60,84,44,,,,,True,,,,
Sudeva FC,79:38:00,20,Eddie Zothanmawia,Pressure,105,59,0,0,,,,,,,,,
Sudeva FC,80:06:00,21,Samir Thapa,Goal Kick,5,37,10,20,,,,,,,,,
Sudeva FC,80:08:00,25,Leishangthem Donaroy Singh,Pass,6,28,32,24,,Complete,,,,,,,
Sudeva FC,80:13:00,7,Oinam Nirmal Meitei,Pass,23,11,12,3,,Complete,,,,,,,
Sudeva FC,80:16:00,6,Irfan Ahmad Mir,Touch,12,3,0,0,,Bad,,,,,,,
Sudeva FC,80:32:00,6,Irfan Ahmad Mir,Defensive Duel,9,8,0,0,,Lost,,,,,True,,
Sudeva FC,81:42:00,21,Samir Thapa,Goal Kick,7,41,9,21,,,,,,,,,
Sudeva FC,81:44:00,25,Leishangthem Donaroy Singh,Long Kick,6,31,30,17,,Complete,,,,,,,
Sudeva FC,81:46:00,15,Pukar Dulal,LBD,32,22,0,0,,,,,,,,,
Sudeva FC,81:50:00,6,Irfan Ahmad Mir,Pass,24,3,20,14,,Complete,,,,,,,
Sudeva FC,81:51:00,12,R Aarya Krishna,Pass,21,15,26,7,,Complete,,,,,,,
Sudeva FC,81:54:00,6,Irfan Ahmad Mir,Pass,22,6,38,8,,Incomplete,,,,,,,
Sudeva FC,82:00:00,7,Oinam Nirmal Meitei,Defensive Duel,40,21,0,0,,,,,,,,,
Sudeva FC,82:04:00,7,Oinam Nirmal Meitei,Offensive Duel,38,24,0,0,,,,,,,,,
Sudeva FC,82:05:00,7,Oinam Nirmal Meitei,Pass,34,26,22,44,,Complete,,,,,,,
Sudeva FC,82:07:00,2,Sagar Patra,Pass,25,37,36,44,,,,,,,,,
Sudeva FC,82:08:00,15,Pukar Dulal,Pass,36,42,27,25,,Complete,,,,,,,
Sudeva FC,82:11:00,25,Leishangthem Donaroy Singh,Pass,26,27,46,27,,Complete,,,,,,,
Sudeva FC,82:12:00,11,Mayengbam Lanchenba,Pass,49,25,43,13,,Complete,,,,,,,
Sudeva FC,82:17:00,12,R Aarya Krishna,Pass,52,6,77,13,,Incomplete,,,,,,,
Sudeva FC,82:20:00,12,R Aarya Krishna,Offensive Duel,80,11,0,0,,Won,,,,,True,,
Sudeva FC,82:22:00,7,Oinam Nirmal Meitei,Offensive Duel,79,19,0,0,,Won,,,,,True,,
Sudeva FC,82:25:00,7,Oinam Nirmal Meitei,Pass,89,18,97,39,,Complete,,,,,,,
Sudeva FC,82:26:00,20,Eddie Zothanmawia,Interception,96,32,0,0,,,,,,,,,
Sudeva FC,82:43:00,20,Eddie Zothanmawia,Pressure,95,15,0,0,,,,,,,,,
Sudeva FC,82:48:00,6,Irfan Ahmad Mir,Pass,43,12,35,28,,Complete,,,,,,,
Sudeva FC,82:49:00,25,Leishangthem Donaroy Singh,Pass,32,27,39,15,,Complete,,,,,,,
Sudeva FC,82:52:00,6,Irfan Ahmad Mir,Pass,39,13,17,10,,,,,,,,,
Sudeva FC,82:54:00,25,Leishangthem Donaroy Singh,Pass,13,9,28,9,,Complete,,,,,,,
Sudeva FC,82:56:00,6,Irfan Ahmad Mir,LBD,28,7,0,0,,,,,,,,,
Sudeva FC,83:20:00,6,Irfan Ahmad Mir,Throw In,20,3,15,12,,,,,,,,,
Sudeva FC,83:22:00,25,Leishangthem Donaroy Singh,Pass,16,11,21,6,,Complete,,,,,,,
Sudeva FC,83:23:00,6,Irfan Ahmad Mir,Pass,20,5,16,14,,Complete,,,,,,,
Sudeva FC,83:26:00,25,Leishangthem Donaroy Singh,Long Kick,17,11,50,56,,Incomplete,,,,,,,
Sudeva FC,83:31:00,15,Pukar Dulal,Defensive Duel,40,49,0,0,,Lost,,,,,True,,
Sudeva FC,83:36:00,21,Samir Thapa,Save,7,44,0,0,,Saved,,,,,,,Bottom
Sudeva FC,83:38:00,21,Samir Thapa,Hand Pass,5,44,24,44,,Complete,,,,,,,
Sudeva FC,83:42:00,7,Oinam Nirmal Meitei,Pass,23,41,35,71,,Complete,,,,,,,
Sudeva FC,83:47:00,4,Moirangthem Manithoiba,Pass,38,74,54,70,,Complete,,,,,,,
Sudeva FC,83:48:00,10,Thangboisat Chongloi,Offensive Duel,53,72,0,0,,,,,,,,,
Sudeva FC,83:50:00,10,Thangboisat Chongloi,Pass,54,69,46,54,,Complete,,,,,,,
Sudeva FC,83:52:00,7,Oinam Nirmal Meitei,Pass,52,52,66,39,,Incomplete,,,,,,,
Sudeva FC,83:58:00,7,Oinam Nirmal Meitei,Pass,74,55,83,72,,Complete,,,,,,,
Sudeva FC,84:02:00,4,Moirangthem Manithoiba,Pass,81,72,68,58,,Complete,,,,,,,
Sudeva FC,84:04:00,15,Pukar Dulal,Pass,69,65,79,49,,Complete,,,,,,,
Sudeva FC,84:17:00,7,Oinam Nirmal Meitei,Long Kick,79,40,89,2,,Incomplete,,,,,,,
Sudeva FC,84:38:00,7,Oinam Nirmal Meitei,Pass,64,37,46,57,,Complete,,,,,,,
Sudeva FC,84:41:00,4,Moirangthem Manithoiba,Pass,49,49,70,63,,Complete,,,,,,,
Sudeva FC,84:43:00,10,Thangboisat Chongloi,Pass,62,64,48,62,,Complete,,,,,,,
Sudeva FC,84:44:00,4,Moirangthem Manithoiba,Long Kick,48,61,57,33,,Incomplete,,,,,,,
Sudeva FC,84:51:00,2,Sagar Patra,Pass,43,41,39,62,,Complete,,,,,,,
Sudeva FC,84:54:00,4,Moirangthem Manithoiba,Long Kick,40,56,29,14,,Complete,,,,,,,
Sudeva FC,85:00:00,6,Irfan Ahmad Mir,Offensive Duel,20,6,0,0,,Lost,,,,,True,,
Sudeva FC,85:05:00,6,Irfan Ahmad Mir,Throw In,14,1,14,13,,,,,,,,,
Sudeva FC,85:09:00,25,Leishangthem Donaroy Singh,Pass,11,10,35,14,,Complete,,,,,,,
Sudeva FC,85:11:00,12,R Aarya Krishna,Pass,28,14,12,11,,Complete,,,,,,,
Sudeva FC,85:14:00,25,Leishangthem Donaroy Singh,Long Kick,15,10,69,33,,Incomplete,,,,,,,
Sudeva FC,85:21:00,20,Eddie Zothanmawia,Pass,52,25,63,35,,Incomplete,,,,,,,
Sudeva FC,85:24:00,7,Oinam Nirmal Meitei,Air Duel,58,27,0,0,,Lost,,,,,,,
Sudeva FC,85:28:00,25,Leishangthem Donaroy Singh,Pass,32,27,50,28,,Complete,,,,,,,
Sudeva FC,85:29:00,7,Oinam Nirmal Meitei,Offensive Duel,50,29,0,0,,Won,,,,,,,
Sudeva FC,85:56:00,25,Leishangthem Donaroy Singh,Free Kick,49,25,100,42,,,,,,,,,
Sudeva FC,86:05:00,25,Leishangthem Donaroy Singh,Pass,52,24,43,37,,Incomplete,,,,,,,
Sudeva FC,86:17:00,6,Irfan Ahmad Mir,Defensive Duel,22,23,0,0,,Lost,,,,,True,,
Sudeva FC,86:20:00,21,Samir Thapa,Save,6,39,0,0,,Saved,,,,,,,Middle
Sudeva FC,86:41:00,12,R Aarya Krishna,Defensive Duel,8,26,0,0,,Lost,,,,,True,,
Sudeva FC,86:55:00,21,Samir Thapa,Goal Kick,4,32,10,18,,,,,,,,,
Sudeva FC,86:58:00,25,Leishangthem Donaroy Singh,Pass,6,21,32,12,,Complete,,,,,,,
Sudeva FC,87:03:00,12,R Aarya Krishna,Pass,17,7,38,4,,Incomplete,,,,,,,
Sudeva FC,87:11:00,2,Sagar Patra,Defensive Duel,35,30,0,0,,,,,,,,,
Sudeva FC,87:16:00,4,Moirangthem Manithoiba,Pass,28,48,36,29,,Complete,,,,,,,
Sudeva FC,87:18:00,4,Moirangthem Manithoiba,Interception,32,52,0,0,,,,,,,,,
Sudeva FC,88:15:00,25,Leishangthem Donaroy Singh,Pass,37,24,50,9,,Complete,,,,,,,
Sudeva FC,88:17:00,6,Irfan Ahmad Mir,Offensive Duel,50,11,0,0,,Won,,,,,True,,
Sudeva FC,88:20:00,6,Irfan Ahmad Mir,Pass,53,20,75,17,,Complete,,,,,,,
Sudeva FC,88:22:00,11,Mayengbam Lanchenba,Offensive Duel,73,18,0,0,,,,,,,,,
Sudeva FC,88:27:00,7,Oinam Nirmal Meitei,Pass,68,26,49,47,,Complete,,,,,,,
Sudeva FC,88:30:00,2,Sagar Patra,Offensive Duel,46,48,0,0,,,,,,,,,
Sudeva FC,88:32:00,2,Sagar Patra,Pass,42,52,57,74,,Complete,,,,,,,
Sudeva FC,88:36:00,4,Moirangthem Manithoiba,Offensive Duel,55,72,0,0,,,,,,,,,
Sudeva FC,88:37:00,4,Moirangthem Manithoiba,Pass,52,71,39,58,,Complete,,,,,,,
Sudeva FC,88:38:00,2,Sagar Patra,Pass,45,68,55,54,,Complete,,,,,,,
Sudeva FC,88:40:00,7,Oinam Nirmal Meitei,Offensive Duel,54,56,0,0,,,,,,,,,
Sudeva FC,88:47:00,7,Oinam Nirmal Meitei,Offensive Duel,53,58,0,0,,,,,,,,,
Sudeva FC,88:58:00,2,Sagar Patra,Free Kick,46,62,89,29,,,,,,,,,
Sudeva FC,89:12:00,6,Irfan Ahmad Mir,Throw In,111,1,109,14,,,,,,,,,
Sudeva FC,89:17:00,20,Eddie Zothanmawia,Pass,112,12,96,15,,Complete,,,,,,,
Sudeva FC,89:28:00,21,Samir Thapa,Long Kick,14,45,68,58,,Incomplete,,,,,,,
Sudeva FC,89:36:00,7,Oinam Nirmal Meitei,Pass,72,61,72,75,,Complete,,,,,,,
Sudeva FC,89:39:00,7,Oinam Nirmal Meitei,Carry,57,49,71,67,,,,,,,,,
Sudeva FC,89:41:00,4,Moirangthem Manithoiba,Pass,74,76,65,62,,Complete,,,,,,,
Sudeva FC,89:46:00,7,Oinam Nirmal Meitei,Carry,69,69,79,45,,,,,,,,,
Sudeva FC,89:48:00,7,Oinam Nirmal Meitei,Long Kick,75,49,102,9,,Complete,,,,,,,
Sudeva FC,89:54:00,12,R Aarya Krishna,Offside,97,11,0,0,,,,,,,,,
Sudeva FC,90:51:00,25,Leishangthem Donaroy Singh,Air Duel,48,24,0,0,,Won,,,,,,,
Sudeva FC,90:53:00,6,Irfan Ahmad Mir,Pass,37,13,61,16,,Incomplete,,,,,,,
Sudeva FC,91:01:00,4,Moirangthem Manithoiba,Pass,28,57,24,42,,Complete,,,,,,,
Sudeva FC,91:03:00,2,Sagar Patra,Pass,22,43,39,60,,Complete,,,,,,,
Sudeva FC,91:06:00,10,Thangboisat Chongloi,Pass,47,56,35,68,,Complete,,,,,,,
Sudeva FC,91:12:00,4,Moirangthem Manithoiba,Pass,35,70,50,62,,Complete,,,,,,,
Sudeva FC,91:13:00,7,Oinam Nirmal Meitei,Offensive Duel,50,63,0,0,,,,,,,,,
Sudeva FC,91:15:00,7,Oinam Nirmal Meitei,LBD,55,68,0,0,,,,,,,,,
Sudeva FC,91:19:00,7,Oinam Nirmal Meitei,Carry,55,68,84,74,,,,,,,,,
Sudeva FC,91:23:00,7,Oinam Nirmal Meitei,Offensive Duel,87,75,0,0,,,,,,,,,
Sudeva FC,91:32:00,4,Moirangthem Manithoiba,Throw In,76,78,87,71,,,,,,,,,
Sudeva FC,91:33:00,7,Oinam Nirmal Meitei,Pass,87,71,74,74,,Complete,,,,,,,
Sudeva FC,91:34:00,4,Moirangthem Manithoiba,Pass,79,77,78,61,,Complete,,,,,,,
Sudeva FC,91:36:00,12,R Aarya Krishna,Offensive Duel,79,65,0,0,,Lost,,,,,True,,
Sudeva FC,91:49:00,2,Sagar Patra,Defensive Duel,15,53,0,0,,Won,,,,,True,,
Sudeva FC,91:52:00,2,Sagar Patra,Pass,11,69,47,60,,Complete,,,,,,,
Sudeva FC,92:27:00,10,Thangboisat Chongloi,Pass,37,60,27,47,,Complete,,,,,,,
Sudeva FC,92:28:00,2,Sagar Patra,Pass,26,53,49,59,,Complete,,,,,,,
Sudeva FC,92:25:00,12,R Aarya Krishna,Pass,31,49,38,59,,Complete,,,,,,,
Sudeva FC,92:30:00,7,Oinam Nirmal Meitei,Offensive Duel,49,55,0,0,,,,,,,,,
Sudeva FC,92:56:00,2,Sagar Patra,Free Kick,45,60,94,35,,,,,,,,,
Sudeva FC,92:59:00,20,Eddie Zothanmawia,Air Duel,89,33,0,0,,Lost,,,,,,,
Sudeva FC,93:02:00,6,Irfan Ahmad Mir,Pass,72,20,75,38,,Complete,,,,,,,
Sudeva FC,93:04:00,12,R Aarya Krishna,Long Kick,76,24,93,43,,Incomplete,,,,,,,
Sudeva FC,93:20:00,4,Moirangthem Manithoiba,Throw In,44,78,37,68,,,,,,,,,
Sudeva FC,93:22:00,2,Sagar Patra,Pass,36,71,49,60,,Complete,,,,,,,
Sudeva FC,93:25:00,7,Oinam Nirmal Meitei,Pass,39,63,47,75,,Complete,,,,,,,
Sudeva FC,93:26:00,4,Moirangthem Manithoiba,Offensive Duel,47,74,0,0,,,,,,,,,
Sudeva FC,93:39:00,4,Moirangthem Manithoiba,Throw In,51,78,45,68,,,,,,,,,
Sudeva FC,93:58:00,2,Sagar Patra,Pass,37,67,49,56,,Incomplete,,,,,,,
Sudeva FC,94:09:00,21,Samir Thapa,Goal Kick,6,32,12,23,,,,,,,,,
Sudeva FC,94:13:00,25,Leishangthem Donaroy Singh,Offensive Duel,16,19,0,0,,Won,,,,,True,,
Sudeva FC,94:15:00,25,Leishangthem Donaroy Singh,Pass,29,20,59,23,,Incomplete,,,,,,,
Sudeva FC,94:22:00,7,Oinam Nirmal Meitei,Offensive Duel,38,21,0,0,,,,,,,,,
Sudeva FC,94:27:00,7,Oinam Nirmal Meitei,Pass,35,8,51,22,,Complete,,,,,,,
Sudeva FC,94:29:00,20,Eddie Zothanmawia,Offensive Duel,43,15,0,0,,,,,,,,,
Sudeva FC,94:33:00,12,R Aarya Krishna,Defensive Duel,33,24,0,0,,Lost,,,,,True,,
Sudeva FC,94:45:00,12,R Aarya Krishna,Foul,34,22,0,0,,,,,,,,,
Sudeva FC,95:24:00,21,Samir Thapa,Goal Kick,6,47,29,65,,,,,,,,,
Sudeva FC,95:28:00,4,Moirangthem Manithoiba,Pass,38,69,38,49,,Complete,,,,,,,
Sudeva FC,95:30:00,7,Oinam Nirmal Meitei,Long Kick,42,60,87,58,,Incomplete,,,True,,,,
Sudeva FC,96:00:00,15,Pukar Dulal,Defensive Duel,65,56,0,0,,,,,,,,,
Sudeva FC,96:10:00,21,Samir Thapa,Save,4,42,0,0,,Saved,,,,,,,Top
Sudeva FC,96:16:00,21,Samir Thapa,Long Kick,16,40,63,20,,Complete,,,,,,,
Sudeva FC,96:23:00,15,Pukar Dulal,Pass,65,15,55,8,,Complete,,,,,,,
Sudeva FC,96:24:00,12,R Aarya Krishna,Offensive Duel,58,9,0,0,,Won,,,,,True,,
Sudeva FC,96:26:00,12,R Aarya Krishna,Pass,77,12,85,25,,Complete,,,,,,,
Sudeva FC,96:32:00,20,Eddie Zothanmawia,Offside,96,15,0,0,,,,,,,,,
Sudeva FC,97:10:00,6,Irfan Ahmad Mir,Defensive Duel,20,9,0,0,,Lost,,,,,True,,
Sudeva FC,97:12:00,25,Leishangthem Donaroy Singh,Defensive Duel,27,16,0,0,,Lost,,,,,True,,
Sudeva FC,97:13:00,6,Irfan Ahmad Mir,Long Kick,14,17,50,30,,Incomplete,,,,,,,
Sudeva FC,97:55:00,12,R Aarya Krishna,Defensive Duel,24,22,0,0,,Lost,,,,,True,,
Sudeva FC,98:09:00,12,R Aarya Krishna,Defensive Duel,10,4,0,0,,,,,,,,,
Sudeva FC,99:37:00,21,Samir Thapa,Goal Kick,6,36,7,22,,,,,,,,,
Sudeva FC,99:40:00,25,Leishangthem Donaroy Singh,Pass,6,24,14,23,,Incomplete,,,,,,,
Sudeva FC,99:43:00,21,Samir Thapa,Defensive Duel,6,32,0,0,,Lost,,,,,True,,
Sudeva FC,99:52:00,21,Samir Thapa,Goal Kick,4,34,10,5,,,,,,,,,
Sudeva FC,99:56:00,6,Irfan Ahmad Mir,Pass,16,6,10,18,,Complete,,,,,,,
Sudeva FC,99:59:00,25,Leishangthem Donaroy Singh,Long Kick,14,15,73,15,,Incomplete,,,,,,,
Sudeva FC,100:04:00,7,Oinam Nirmal Meitei,Touch,40,20,0,0,,Bad,,,,,,,
Sudeva FC,100:05:00,7,Oinam Nirmal Meitei,LBD,45,23,0,0,,,,,,,,,
Sudeva FC,100:16:00,12,R Aarya Krishna,Interception,51,35,0,0,,,,,,,,,
Sudeva FC,100:20:00,12,R Aarya Krishna,LBD,33,42,0,0,,,,,,,,,
Sudeva FC,101:30:00,12,R Aarya Krishna,Foul,33,41,0,0,,Yellow Card,,,,,,,
Sudeva FC,101:57:00,21,Samir Thapa,Goal Kick,6,46,36,69,,,,,,,,,
